state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method_name,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2003-11-12,Parts per million,None,24,100.0,1.379167,2.0,0,23,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-22
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2002-04-02,Parts per million,None,24,100.0,0.7375,0.9,13,10,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1994-06-16,Parts per million,None,13,54.0,0.746154,1.1,12,13,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-29
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1994-12-28,Parts per million,None,24,100.0,1.120833,1.9,23,22,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-29
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1992-12-05,Parts per million,None,24,100.0,2.083333,3.0,16,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1994-02-23,Parts per million,None,24,100.0,1.504167,3.4,1,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-29
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1994-12-04,Parts per million,None,24,100.0,0.95,1.3,0,15,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-29
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2003-11-22,Parts per million,None,24,100.0,0.366667,0.8,23,9,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-22
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1992-10-24,Parts per million,None,24,100.0,2.483333,3.1,0,35,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1996-08-06,Parts per million,None,24,100.0,1.020833,1.7,15,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-25
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1990-05-23,Parts per million,None,23,96.0,1.130435,2.0,6,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-30
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1996-09-20,Parts per million,None,23,96.0,1.36087,3.4,8,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-25
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1995-04-20,Parts per million,None,23,96.0,0.769565,1.3,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-27
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1996-04-10,Parts per million,None,24,100.0,0.841667,1.3,5,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-25
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1993-05-30,Parts per million,None,24,100.0,1.020833,1.5,23,17,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2005-02-18,Parts per million,None,24,100.0,0.725,1.5,12,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-20
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2001-01-13,Parts per million,None,24,100.0,0.666667,1.0,15,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-14
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1992-09-14,Parts per million,None,24,100.0,1.75,3.0,16,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1997-08-08,Parts per million,None,24,100.0,0.9875,1.6,15,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-16
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1991-07-30,Parts per million,None,24,100.0,1.791667,3.0,7,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-28
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2004-03-30,Parts per million,None,24,100.0,0.670833,1.1,23,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-13
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2005-08-27,Parts per million,None,24,100.0,0.45,0.6,12,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-20
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1991-02-17,Parts per million,None,24,100.0,1.041667,1.3,22,15,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-28
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1995-04-23,Parts per million,None,24,100.0,1.145833,1.3,0,15,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-27
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1998-02-21,Parts per million,None,24,100.0,1.091667,1.6,22,18,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1991-05-04,Parts per million,None,24,100.0,1.458333,2.0,10,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-28
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2003-09-03,Parts per million,None,23,96.0,0.773913,1.4,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-22
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1997-02-24,Parts per million,None,24,100.0,0.745833,2.7,23,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-16
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2000-01-30,Parts per million,None,24,100.0,0.783333,1.2,19,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2000-03-09,Parts per million,None,24,100.0,1.125,1.6,0,18,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1997-04-28,Parts per million,None,24,100.0,0.875,1.1,11,13,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-16
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1996-02-14,Parts per million,None,24,100.0,1.870833,2.6,6,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-25
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1991-08-13,Parts per million,None,24,100.0,2.066667,2.4,13,27,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-28
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2001-12-31,Parts per million,None,24,100.0,0.983333,1.2,14,14,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-14
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2002-10-10,Parts per million,None,24,100.0,0.683333,0.9,17,10,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1992-09-15,Parts per million,None,24,100.0,1.841667,2.0,12,23,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1993-10-27,Parts per million,None,24,100.0,2.345833,3.6,0,41,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1996-10-28,Parts per million,None,22,92.0,1.177273,2.1,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-25
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2005-03-30,Parts per million,None,24,100.0,0.525,0.9,23,10,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-20
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2005-04-11,Parts per million,None,24,100.0,0.654167,0.9,6,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-20
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1996-06-19,Parts per million,None,24,100.0,1.079167,2.4,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-25
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1996-03-25,Parts per million,None,23,96.0,0.756522,1.5,17,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-25
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1995-08-15,Parts per million,None,24,100.0,1.016667,1.4,14,16,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-27
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1992-01-02,Parts per million,None,24,100.0,1.7375,2.1,19,24,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1994-05-12,Parts per million,None,24,100.0,1.133333,1.4,12,16,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-29
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2001-04-14,Parts per million,None,24,100.0,0.820833,1.0,0,11,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-14
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1992-10-02,Parts per million,None,24,100.0,2.208333,3.0,6,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1990-03-19,Parts per million,None,23,96.0,2.173913,4.0,23,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-30
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1995-10-26,Parts per million,None,24,100.0,1.520833,2.3,16,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-27
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1997-09-13,Parts per million,None,24,100.0,0.758333,0.9,0,10,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-16
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2004-02-27,Parts per million,None,24,100.0,0.741667,1.1,0,13,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-13
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2002-01-16,Parts per million,None,24,100.0,0.95,2.4,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1996-12-26,Parts per million,None,24,100.0,1.275,2.7,11,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-25
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1995-06-16,Parts per million,None,24,100.0,0.945833,1.5,15,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-27
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2004-12-16,Parts per million,None,24,100.0,0.816667,1.2,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-13
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2000-05-17,Parts per million,None,23,96.0,0.76087,1.0,10,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2003-06-08,Parts per million,None,24,100.0,0.6,1.0,11,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-22
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1999-07-09,Parts per million,None,24,100.0,0.725,0.9,16,10,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-18
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1993-09-24,Parts per million,None,24,100.0,2.0125,3.0,12,34,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2004-12-30,Parts per million,None,24,100.0,0.770833,1.2,11,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-13
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1996-05-23,Parts per million,None,24,100.0,1.125,1.4,10,16,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-25
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2005-03-17,Parts per million,None,24,100.0,0.804167,1.5,8,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-20
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2004-05-15,Parts per million,None,24,100.0,0.466667,0.6,0,7,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-13
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1991-08-07,Parts per million,None,24,100.0,1.925,2.2,12,25,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-28
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1997-03-17,Parts per million,None,24,100.0,1.033333,1.8,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-16
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1991-06-30,Parts per million,None,24,100.0,2.458333,3.0,13,34,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-28
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1995-06-18,Parts per million,None,24,100.0,0.704167,1.4,1,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-27
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1996-01-19,Parts per million,None,24,100.0,1.195833,1.7,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-25
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2003-10-16,Parts per million,None,24,100.0,0.9625,1.7,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-22
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2003-08-21,Parts per million,None,24,100.0,0.691667,1.0,17,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-22
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1998-11-21,Parts per million,None,24,100.0,1.429167,2.2,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2000-03-24,Parts per million,None,24,100.0,0.695833,0.9,19,10,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1996-07-07,Parts per million,None,24,100.0,0.729167,0.9,0,10,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-25
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1999-05-31,Parts per million,None,24,100.0,0.670833,0.9,11,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-18
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1992-01-23,Parts per million,None,24,100.0,1.4125,2.0,20,23,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
